price,price_per_sqft,bhk,total_sqft,floor_num,location
127000.0,4550,4,2800,7,"turquoise grandeur, godhavi gurugram"
177000.0,4550,4,3900,9,"turquoise grandeur, godhavi gurugram"
7800000.0,4588,3,968,0,"turquoise greenz, shela gurugram"
6650000.0,3800,3,960,7,"turquoise greenz, shela gurugram"
6800000.0,4000,3,1700,1,"turquoise greenz, shela gurugram"
7450000.0,4257,3,968,7,"turquoise greenz, shela gurugram"
7500000.0,4286,3,1750,0,"turquoise greenz, shela gurugram"
7600000.0,4343,3,1750,10,"turquoise greenz, shela gurugram"
7800000.0,4685,3,1165,0,usmanpura gurugram
7000000.0,5291,2,1323,4,usmanpura gurugram
114000.0,5507,3,2070,5,usmanpura gurugram
170000.0,6093,4,2790,6,usmanpura gurugram
145000.0,6526,3,2025,4,usmanpura gurugram
250000.0,10607,3,2357,6,usmanpura gurugram
4800000.0,3951,2,730,5,vaishnodevi circle gurugram
4000000.0,4000,2,1000,9,vaishnodevi circle gurugram
4800000.0,4267,2,1125,7,vaishnodevi circle gurugram
4700000.0,4178,2,1125,6,vaishnodevi circle gurugram
9660000.0,4112,3,1287,6,vaishnodevi circle gurugram
7700000.0,4173,3,998,7,vaishnodevi circle gurugram
7430000.0,4459,3,1665,10,vaishnodevi circle gurugram
9620000.0,4200,3,2290,9,vaishnodevi circle gurugram
6950000.0,3767,3,968,5,vaishnodevi circle gurugram
7200000.0,4762,3,1058,0,vaishnodevi circle gurugram
8250000.0,5093,3,1620,0,vaishnodevi circle gurugram
7800000.0,5253,3,1485,1,vaishnodevi circle gurugram
9000000.0,4762,3,1890,4,vaishnodevi circle gurugram
157000.0,5086,4,1790,5,vaishnodevi circle gurugram
129000.0,5500,3,2350,10,vaishnodevi circle gurugram
134000.0,4980,3,2691,5,vaishnodevi circle gurugram
131000.0,5400,3,1189,16,vaishnodevi circle gurugram
181000.0,4667,4,2249,9,vaishnodevi circle gurugram
227000.0,6400,4,1956,3,vaishnodevi circle gurugram
141000.0,4693,4,1655,5,vaishnodevi circle gurugram
230000.0,5957,4,2123,15,vaishnodevi circle gurugram
129000.0,5500,3,1197,5,vaishnodevi circle gurugram
170000.0,5090,4,2230,8,vaishnodevi circle gurugram
251000.0,6765,4,2067,5,vaishnodevi circle gurugram
105000.0,3621,3,2030,0,vaishnodevi circle gurugram
130000.0,6019,3,2160,6,vaishnodevi circle gurugram
150000.0,6928,3,2165,3,vaishnodevi circle gurugram
242000.0,5605,4,2424,7,vaishnodevi circle gurugram
156000.0,4749,4,1807,5,vaishnodevi circle gurugram
145000.0,4667,4,3123,11,vaishnodevi circle gurugram
181000.0,4667,4,2133,5,vaishnodevi circle gurugram
125000.0,5350,3,1432,22,vaishnodevi circle gurugram
128000.0,5500,3,1285,5,vaishnodevi circle gurugram
121000.0,4878,3,1150,5,vaishnodevi circle gurugram
163000.0,5050,4,1777,3,vaishnodevi circle gurugram
191000.0,5900,4,1627,5,vaishnodevi circle gurugram
103000.0,4204,3,1350,4,vaishnodevi circle gurugram
253000.0,5859,4,2424,7,vaishnodevi circle gurugram
119000.0,5027,3,1380,5,vaishnodevi circle gurugram
178000.0,5500,4,3250,11,vaishnodevi circle gurugram
107000.0,4718,3,2268,5,vaishnodevi circle gurugram
198000.0,6100,4,3250,10,vaishnodevi circle gurugram
122000.0,5200,3,1197,10,vaishnodevi circle gurugram
140000.0,4500,4,3120,7,vaishnodevi circle gurugram
107000.0,4500,3,2385,1,vaishnodevi circle gurugram
286000.0,4889,5,3510,6,vaishnodevi circle gurugram
382000.0,5050,5,5998,2,vaishnodevi circle gurugram
280000.0,7692,4,2640,4,vaishnodevi circle gurugram
375000.0,7921,5,2840,16,vaishnodevi circle gurugram
318000.0,5662,6,3087,4,vaishnodevi circle gurugram
330000.0,5444,5,6075,6,vaishnodevi circle gurugram
5000000.0,5447,2,918,3,vasna gurugram
2800000.0,4575,1,428,0,vasna gurugram
5000000.0,4444,2,1125,3,vasna gurugram
4000000.0,5229,1,535,0,vasna gurugram
4500000.0,4673,2,963,4,vasna gurugram
4000000.0,6780,1,590,2,vasna gurugram
4200000.0,4941,2,850,1,vasna gurugram
4500000.0,4545,2,990,4,vasna gurugram
4130000.0,4173,2,990,3,vasna gurugram
3000000.0,4286,1,700,5,vasna gurugram
3500000.0,5051,1,693,4,vasna gurugram
4750000.0,4712,2,1008,4,vasna gurugram
5000000.0,4831,2,810,4,vasna gurugram
6000000.0,4286,3,980,0,vasna gurugram
5300000.0,5121,2,855,4,vasna gurugram
6600000.0,5867,2,990,5,vasna gurugram
6000000.0,9836,2,610,3,vasna gurugram
6000000.0,4167,2,990,4,vasna gurugram
9000000.0,4545,3,1980,1,vasna gurugram
105000.0,4667,4,2250,3,vasna gurugram
115000.0,6222,3,1863,0,vasna gurugram
2800000.0,2828,2,693,0,vastral gurugram
2200000.0,3018,1,729,0,vastral gurugram
5400000.0,3636,3,1039,7,vastral gurugram
3900000.0,3000,2,910,0,vastral gurugram
3300000.0,3459,2,621,7,vastral gurugram
4850000.0,4409,2,1100,7,vastral gurugram
2750000.0,3321,1,600,1,vastral gurugram
3800000.0,3470,2,1095,5,vastral gurugram
2850000.0,2533,2,1125,4,vastral gurugram
2300000.0,3194,1,504,0,vastral gurugram
3500000.0,2778,2,882,0,vastral gurugram
3500000.0,3241,2,756,0,vastral gurugram
4100000.0,3796,2,756,0,vastral gurugram
3000000.0,2825,2,743,0,vastral gurugram
4450000.0,3691,2,844,0,vastral gurugram
2000000.0,4000,1,500,5,vastral gurugram
2400000.0,4000,1,600,4,vastral gurugram
4200000.0,4058,2,1035,3,vastral gurugram
3000000.0,2451,2,1224,4,vastral gurugram
3000000.0,2545,2,1179,5,vastral gurugram
1450000.0,2148,1,675,3,vastral gurugram
3500000.0,2917,2,1200,6,vastral gurugram
3900000.0,3552,2,1098,4,vastral gurugram
4800000.0,4364,2,1100,5,vastral gurugram
3040000.0,2660,2,1143,5,vastral gurugram
3500000.0,3097,2,1130,2,vastral gurugram
2000000.0,1932,2,1035,2,vastral gurugram
2200000.0,4074,1,540,4,vastral gurugram
3800000.0,3378,2,1125,7,vastral gurugram
4100000.0,4824,2,850,1,vastral gurugram
3460000.0,3844,2,900,3,vastral gurugram
3800000.0,3378,2,787,0,vastral gurugram
3200000.0,3452,2,927,5,vastral gurugram
4100000.0,3374,2,1215,5,vastral gurugram
5000000.0,4638,2,1178,5,vastral gurugram
4500000.0,2857,3,1575,2,vastral gurugram
1500000.0,2193,1,684,4,vastral gurugram
4500000.0,3750,2,1200,6,vastral gurugram
2200000.0,2876,1,765,4,vastral gurugram
950000.0,1919,1,495,1,vastral gurugram
4200000.0,3618,2,1161,5,vastral gurugram
4950000.0,4400,2,787,0,vastral gurugram
2900000.0,2731,2,1062,1,vastral gurugram
4500000.0,4065,2,1107,0,vastral gurugram
5200000.0,4248,2,1224,0,vastral gurugram
9850000.0,7875,2,875,0,vastrapur gurugram
7500000.0,5556,3,1215,4,vastrapur gurugram
7250000.0,7746,2,855,0,vastrapur gurugram
100000.0,10000,2,1000,5,vastrapur gurugram
6500000.0,6566,2,990,3,vastrapur gurugram
210000.0,7000,4,3000,5,vastrapur gurugram
110000.0,6790,3,1620,7,vastrapur gurugram
170000.0,8038,3,2115,10,vastrapur gurugram
140000.0,7568,3,1850,0,vastrapur gurugram
160000.0,8488,3,1885,5,vastrapur gurugram
240000.0,6757,4,1970,4,vastrapur gurugram
350000.0,9309,4,2256,2,vastrapur gurugram
301000.0,7525,4,4000,8,vastrapur gurugram
3300000.0,2887,2,800,0,vatva gurugram
1300000.0,1926,1,675,4,vatva gurugram
3000000.0,3750,2,800,7,vatva gurugram
2100000.0,3382,2,621,3,vatva gurugram
3000000.0,2439,2,1230,6,vatva gurugram
2100000.0,2625,2,800,4,vatva gurugram
1800000.0,2667,1,675,5,vatva gurugram
1900000.0,1955,2,972,1,vatva gurugram
4500000.0,2747,3,1638,4,vatva gurugram
1500000.0,2564,1,585,1,vatva gurugram
1500000.0,2083,1,720,7,vatva gurugram
2200000.0,2306,2,954,5,vatva gurugram
1100000.0,2200,1,500,5,vatva gurugram
1300000.0,1926,1,675,6,vatva gurugram
1500000.0,2193,2,684,2,vatva gurugram
2500000.0,3754,1,666,2,sector 49 gurugram
3100000.0,4844,1,640,2,sector 49 gurugram
1800000.0,3077,1,585,0,sector 49 gurugram
2800000.0,4000,1,603,2,sector 49 gurugram
4800000.0,5393,2,890,1,sector 49 gurugram
4400000.0,4444,2,693,0,sector 49 gurugram
2600000.0,3714,1,700,0,sector 49 gurugram
3600000.0,5455,1,660,5,sector 49 gurugram
3500000.0,4730,2,740,3,sector 49 gurugram
2500000.0,4873,1,513,1,sector 49 gurugram
9500000.0,5938,3,1600,8,sector 49 gurugram
5700000.0,4623,2,1233,3,sector 49 gurugram
6500000.0,5417,2,1200,0,sector 49 gurugram
725000.0,9729,5,7452,9,"venus pashmina, bodakdev gurugram"
526000.0,10000,4,5265,10,"venus pashmina, bodakdev gurugram"
618000.0,9000,5,3988,12,"venus pashmina, bodakdev gurugram"
493000.0,9364,4,2895,10,"venus pashmina, bodakdev gurugram"
492000.0,9000,4,5472,17,"venus pashmina, bodakdev gurugram"
526000.0,9991,4,5265,13,"venus pashmina, bodakdev gurugram"
529000.0,10050,4,2896,12,"venus pashmina, bodakdev gurugram"
851000.0,10995,5,4256,7,"venus pashmina, bodakdev gurugram"
473000.00000000006,9000,4,2895,22,"venus pashmina, bodakdev gurugram"
688000.0,10006,5,6876,15,"venus pashmina, bodakdev gurugram"
811999.9999999999,10500,5,4250,7,"venus pashmina, bodakdev gurugram"
547000.0,10000,4,5472,5,"venus pashmina, bodakdev gurugram"
707000.0,9500,5,4471,10,"venus pashmina, bodakdev gurugram"
492000.0,9000,4,5472,11,"venus pashmina, bodakdev gurugram"
670000.0,9000,5,4322,6,"venus pashmina, bodakdev gurugram"
774000.0,10000,5,7740,5,"venus pashmina, bodakdev gurugram"
680000.0,10000,5,5000,10,"venus pashmina, bodakdev gurugram"
465000.00000000006,8500,4,3173,8,"venus pashmina, bodakdev gurugram"
696000.0,9000,5,3500,15,"venus pashmina, bodakdev gurugram"
759000.0,9806,5,4257,2,"venus pashmina, bodakdev gurugram"
745000.0,9998,5,7452,8,"venus pashmina, bodakdev gurugram"
646000.0,9500,5,4420,5,"venus pashmina, bodakdev gurugram"
745000.0,9997,5,4098,5,"venus pashmina, bodakdev gurugram"
687000.0,10000,5,6876,12,"venus pashmina, bodakdev gurugram"
547000.0,10000,4,3009,12,"venus pashmina, bodakdev gurugram"
594000.0,11000,4,3240,16,"venus pashmina, bodakdev gurugram"
670000.0,9000,5,4096,9,"venus pashmina, bodakdev gurugram"
4990000.0,3533,2,1413,0,"vivaan essence, zundal gurugram"
4990000.0,3556,2,774,5,"vivaan essence, zundal gurugram"
5610000.0,3994,2,744,0,"vivaan essence, zundal gurugram"
6500000.0,4626,2,825,6,"vivaan essence, zundal gurugram"
275000.0,6579,4,2361,0,"vivaan essence, zundal gurugram"
295000.0,6958,4,2397,0,"vivaan essence, zundal gurugram"
473000.00000000006,8759,4,2970,23,"z luxuria, thaltej gurugram"
513000.0,9500,4,3240,0,"z luxuria, thaltej gurugram"
513000.0,9500,4,5400,8,"z luxuria, thaltej gurugram"
459000.0,8500,4,2970,22,"z luxuria, thaltej gurugram"
471000.0,8722,4,3240,26,"z luxuria, thaltej gurugram"
483000.0,8950,4,2970,6,"z luxuria, thaltej gurugram"
513000.0,9500,4,2970,16,"z luxuria, thaltej gurugram"
480000.0,8889,4,3240,7,"z luxuria, thaltej gurugram"
459000.0,8500,4,2970,5,"z luxuria, thaltej gurugram"
475000.0,8800,4,5400,14,"z luxuria, thaltej gurugram"
483000.0,8950,4,3000,10,"z luxuria, thaltej gurugram"
513000.0,9500,4,2970,6,"z luxuria, thaltej gurugram"
486000.00000000006,9000,4,3200,7,"z luxuria, thaltej gurugram"
585000.0,9000,5,3800,16,"z luxuria, thaltej gurugram"
270000.0,7343,4,2200,7,"zion windfield, thaltej gurugram"
275000.0,7479,4,2400,9,"zion windfield, thaltej gurugram"
284000.0,7751,4,2206,6,"zion windfield, thaltej gurugram"
290000.0,7887,4,2206,8,"zion windfield, thaltej gurugram"
300000.0,8159,4,2210,7,"zion windfield, thaltej gurugram"
280000.0,7615,4,3677,2,"zion windfield, thaltej gurugram"
270000.0,7343,4,2206,7,"zion windfield, thaltej gurugram"
4480000.0,3600,2,684,7,"zaveri greens, ghuma gurugram"
4230000.0,3400,2,1244,5,"zaveri greens, ghuma gurugram"
4230000.0,3400,2,1244,0,"zaveri greens, ghuma gurugram"
5500000.0,4400,2,650,8,"zaveri greens, ghuma gurugram"
5000000.0,3953,2,710,5,"zaveri greens, ghuma gurugram"
5150000.0,3400,3,1515,5,"zaveri greens, ghuma gurugram"
7500000.0,4944,3,1517,3,"zaveri greens, ghuma gurugram"
5500000.0,4421,2,684,5,"zaveri greens, ghuma gurugram"
4500000.0,3968,2,774,6,zundal gurugram
4770000.0,3655,2,718,4,zundal gurugram
4000000.0,3419,2,720,1,zundal gurugram
4840000.0,3444,2,1404,8,zundal gurugram
4900000.0,4537,2,1080,1,zundal gurugram
8250000.0,4459,3,1110,2,zundal gurugram
6600000.0,3444,3,1053,5,zundal gurugram
6000000.0,3333,3,1044,5,zundal gurugram
6320000.0,3444,3,1836,7,zundal gurugram
6400000.0,3486,3,1010,6,zundal gurugram
6500000.0,4333,3,1500,3,zundal gurugram
100000.0,5882,3,1700,12,zundal gurugram
9500000.0,5938,2,1000,1,zundal gurugram
8000000.0,4444,3,1800,0,zundal gurugram
4810000.0,3444,2,1395,0,other
5000000.0,3876,2,710,0,other
4800000.0,4248,2,621,0,other
4840000.0,3444,2,765,11,other
4260000.0,3300,2,676,5,other
3800000.0,5984,1,635,6,other
5000000.0,4480,2,675,7,other
5000000.0,4367,2,687,5,other
4320000.0,3350,2,709,5,other
4800000.0,3441,2,767,4,other
4900000.0,3828,2,704,2,other
4950000.0,4500,2,1100,7,other
4470000.0,3550,2,1260,9,other
4930000.0,4285,2,750,10,other
4070000.000000001,3700,2,605,9,other
4900000.0,3630,2,750,5,other
4320000.0,3350,2,1290,7,other
4600000.0,3525,2,717,5,other
2900000.0,3314,1,456,5,other
4860000.0,3600,2,1350,0,other
5000000.0,3676,2,748,5,other
5000000.0,4348,2,632,8,other
4500000.0,4054,2,777,0,other
2050000.0,3173,1,646,9,other
5000000.0,4444,2,783,2,other
4800000.0,3810,2,1260,5,other
5400000.0,3046,3,1773,8,other
2500000.0,3870,1,646,5,other
4800000.0,3771,2,1273,5,other
4800000.0,4678,2,1026,4,other
5000000.0,5051,2,765,9,other
4550000.0,3792,2,1200,1,other
4800000.0,3678,2,717,4,other
4200000.0,3889,2,1080,5,other
4500000.0,4762,2,810,3,other
2400000.0,3000,1,650,1,other
4800000.0,3030,3,1305,7,other
4600000.0,3902,2,1179,6,other
2750000.0,4297,1,480,3,other
4500000.0,3814,2,900,6,other
4220000.0,3271,2,710,9,other
1850000.0,2705,1,684,6,other
3000000.0,2857,1,550,3,other
4950000.0,3548,2,1395,1,other
4500000.0,3947,2,1140,4,other
4700000.0,4000,2,705,3,other
4750000.0,4222,2,612,8,other
3700000.0,3091,2,1197,2,other
4900000.0,3755,2,718,2,other
4850000.0,4217,2,1150,2,other
2700000.0,6750,1,400,3,other
4500000.0,3759,2,1197,4,other
3800000.0,2912,2,914,3,other
4710000.0,3333,2,1413,12,other
3200000.0,4211,1,418,3,other
4600000.0,4182,2,700,5,other
4550000.0,3610,2,660,5,other
4670000.0,3800,2,647,11,other
3600000.0,2963,2,1215,5,other
5000000.0,3912,2,1278,3,other
4800000.0,4444,2,1080,1,other
4200000.0,3320,2,760,7,other
2900000.0,4085,1,460,4,other
3550000.0,4034,1,880,5,other
4800000.0,4364,2,1100,4,other
5000000.0,4340,2,864,1,other
5000000.0,4115,2,1215,4,other
4800000.0,3810,2,1260,3,other
2200000.0,4314,1,510,3,other
3150000.0,4234,1,744,2,other
4930000.0,3895,2,1265,8,other
5000000.0,4464,2,1120,4,other
4500000.0,4505,2,999,2,other
3000000.0,2778,2,1080,4,other
4500000.0,3462,2,850,5,other
3400000.0,5354,1,635,8,other
4500000.0,3333,2,1044,1,other
2850000.0,3016,2,1125,5,other
4300000.0,3413,2,1260,8,other
2300000.0,2911,1,553,0,other
4200000.0,5833,1,648,1,other
5000000.0,4386,2,1140,4,other
4000000.0,2857,2,700,6,other
4750000.0,3696,2,765,14,other
4810000.0,3700,2,700,7,other
4900000.0,4949,2,990,4,other
1900000.0,2941,1,425,14,other
4310000.0,3750,2,630,12,other
4800000.0,4103,2,1170,3,other
3500000.0,5833,1,330,2,other
4500000.0,3947,2,800,5,other
2100000.0,3251,1,458,8,other
3550000.0,4384,2,810,3,other
4530000.0,4245,2,620,7,other
3800000.0,2724,2,1395,0,other
3140000.0,4153,1,414,0,other
4700000.0,4417,2,1064,11,other
4500000.0,3947,2,1140,5,other
3100000.0,5167,1,360,4,other
5000000.0,4651,2,750,6,other
4600000.0,4163,2,700,4,other
5000000.0,4167,2,1000,4,other
4000000.0,3865,2,1035,0,other
3200000.0,5333,1,360,6,other
4500000.0,3497,2,1287,3,other
3000000.0,4444,1,675,3,other
4200000.0,3794,2,810,6,other
4400000.0,3492,2,1260,5,other
4200000.0,4444,2,945,3,other
4300000.0,3795,2,1133,2,other
4500000.0,3947,2,627,12,other
5200000.0,4736,2,765,5,other
2480000.0,2670,2,927,4,other
4900000.0,4949,2,810,3,other
2650000.0,2319,2,1143,3,other
4200000.0,3889,2,675,4,other
4400000.0,4444,2,881,6,other
2600000.0,2490,2,1044,0,other
3500000.0,5833,1,600,6,other
4000000.0,3333,2,1200,3,other
4500000.0,4167,2,864,3,other
4100000.0,3451,2,720,1,other
3100000.0,3914,1,792,6,other
3200000.0,4000,1,665,3,other
4800000.0,4103,2,900,4,other
5000000.0,5556,2,900,0,other
4500000.0,4091,2,1100,5,other
4800000.0,4576,2,1000,1,other
5000000.0,5051,2,6120,8,other
3500000.0,4762,1,560,3,other
2900000.0,4833,1,410,10,other
2500000.0,3823,1,420,5,other
5000000.0,4545,2,770,10,other
2800000.0,3889,1,590,2,other
4300000.0,3620,2,810,4,other
4000000.0,4444,2,684,5,other
3000000.0,4754,1,631,5,other
4500000.0,4098,2,1098,7,other
4500000.0,5114,2,1000,1,other
4200000.0,3307,2,736,2,other
2500000.0,2415,2,990,5,other
2500000.0,2778,2,900,5,other
3700000.0,2741,3,945,0,other
4000000.0,3445,2,623,6,other
4800000.0,4103,2,1170,5,other
3750000.0,3281,2,1143,5,other
4200000.0,3794,2,1107,6,other
4200000.0,3286,2,1278,3,other
4000000.0,3292,2,850,3,other
3200000.0,5333,1,596,12,other
2100000.0,2991,1,702,5,other
1200000.0,2564,1,558,3,other
2500000.0,2646,2,945,5,other
4500000.0,4545,2,990,2,other
3500000.0,3850,2,909,1,other
5150000.0,4240,2,1215,3,other
3100000.0,5299,1,585,1,other
4200000.0,4114,2,904,3,other
3800000.0,3455,2,900,10,other
1480000.0,1951,1,529,0,other
2300000.0,2282,2,1008,1,other
4000000.0,4444,2,900,4,other
4500000.0,3788,2,1188,7,other
3500000.0,5185,1,675,2,other
3650000.0,3297,2,1107,3,other
5000000.0,4630,2,1080,3,other
2500000.0,2317,2,747,10,other
4000000.0,3673,2,855,7,other
4500000.0,5882,2,765,7,other
4600000.0,5083,2,875,1,other
2100000.0,3111,1,675,4,other
4050000.0,3261,3,1242,2,other
3350000.0,4787,1,700,4,other
3300000.0,3303,2,999,1,other
3400000.0,6182,1,510,3,other
5000000.0,4444,2,1125,5,other
2600000.0,1793,2,1450,0,other
900000.0,1852,1,486,5,other
4300000.0,3513,2,720,9,other
3800000.0,3128,2,1215,10,other
4400000.0,4000,2,1100,1,other
4200000.0,3794,2,1107,7,other
2250000.0,3472,1,648,3,other
3600000.0,3883,2,927,6,other
4600000.0,4155,2,700,3,other
5000000.0,3984,2,1125,1,other
1700000.0,2862,1,594,1,other
3500000.0,5556,1,630,1,other
3500000.0,3241,2,1080,2,other
4900000.0,4757,2,736,2,other
2100000.0,3590,1,585,0,other
3500000.0,4861,2,720,3,other
1500000.0,2137,1,702,6,other
3200000.0,2909,2,1000,4,other
5150000.0,5109,2,1008,13,other
3800000.0,3671,2,720,5,other
4800000.0,4848,2,990,4,other
4600000.0,3385,3,1359,4,other
5000000.0,9259,1,540,3,other
4500000.0,3521,2,1278,7,other
4000000.0,3175,2,1260,3,other
2400000.0,2339,2,1026,3,other
3500000.0,3182,1,800,2,other
2750000.0,4020,1,684,6,other
3500000.0,3162,2,1107,2,other
5000000.0,4348,2,1100,7,other
4500000.0,8539,1,527,4,other
4100000.0,3417,2,1200,3,other
1970000.0,2183,2,900,4,other
3600000.0,5000,2,720,1,other
4200000.0,3733,2,1125,3,other
4450000.0,4333,2,1027,12,other
2700000.0,2626,1,628,5,other
5000000.0,4630,3,1080,1,other
2100000.0,1944,2,1080,4,other
5500000.0,4527,2,900,3,other
5000000.0,4789,2,1044,4,other
2100000.0,3500,1,600,0,other
2200000.0,2037,3,1080,1,other
5100000.0,4167,2,1224,2,other
4980000.0,4858,2,621,6,other
4000000.0,3175,2,1260,1,other
4500000.0,3086,2,1458,2,other
5000000.0,7143,2,1250,11,other
1550000.0,2153,1,450,0,other
2150000.0,3071,1,700,3,other
2500000.0,2205,2,1134,2,other
5000000.0,2646,2,1665,4,other
4700000.0,7231,2,650,1,other
3000000.0,2825,2,1062,1,other
4000000.0,3392,2,825,0,other
5000000.0,4444,2,787,0,other
4000000.0,3831,2,730,0,other
4500000.0,3846,2,663,9,other
3510000.0,3546,2,673,0,other
2950000.0,4126,1,360,7,other
3350000.0,3154,2,743,0,other
4000000.0,2469,2,1620,5,other
2250000.0,3247,1,693,4,other
5000000.0,4630,3,1080,2,other
3400000.0,5271,2,645,4,other
3000000.0,3750,2,800,1,other
3030000.0,4489,1,675,6,other
5100000.0,3458,2,750,3,other
4500000.0,4545,3,990,4,other
1800000.0,1818,2,990,3,other
3500000.0,2991,2,1170,1,other
4000000.0,4444,3,900,1,other
1900000.0,3654,1,520,2,other
2500000.0,3121,1,801,1,other
1300000.0,2222,1,585,0,other
4000000.0,3704,2,1080,14,other
5000000.0,3817,3,1200,3,other
4500000.0,3750,2,840,1,other
4500000.0,3846,2,1170,1,other
3500000.0,3500,2,1000,3,other
5000000.0,3968,2,1260,4,other
1800000.0,3273,1,550,3,other
1700000.0,2906,1,585,1,other
